GHCN ID,Station Name,State,County,Latitude,Longitude,13/03/2017,14/03/2017,15/03/2017,16/03/2017
US1NJOC0013,POINT PLEASANT BEACH 0.5 SW,NJ,OCEAN,-74.05,40.09,0.0,0.0,0.1,0.1
US1NJMC0003,PRINCETON 2.2 SSE,NJ,MERCER,-74.65,40.33,0.0,4.2,1.2,0.1
US1NJMS0021,RANDOLPH TWP 0.8 W,NJ,MORRIS,-74.6,40.85,0.0,5.5,6.5,0.0
US1NJMS0042,RANDOLPH TWP 2.0 E,NJ,MORRIS,-74.54,40.84,0.0,4.9,4.6,0.0
US1NJMS0073,RANDOLPH TWP 2.2 SW,NJ,MORRIS,-74.6,40.82,0.0,4.0,7.0,0.0
USC00287486,RIEGELSVILLE,NJ,WARREN,-75.19,40.59,0.0,5.0,10.0,0.0
US1NJPS0022,RINGWOOD 3.0 SSE,NJ,PASSAIC,-74.26,41.07,0.0,0.0,0.0,0.0
US1NJMC0016,ROBBINSVILLE TWP 1.7 WSW,NJ,MERCER,-74.62,40.21,0.0,4.0,1.0,0.2
US1NJMS0006,ROCKAWAY 0.4 NNW,NJ,MORRIS,-74.52,40.9,0.0,6.2,6.5,0.0
US1NJMS0004,ROCKAWAY TWP 0.7 NE,NJ,MORRIS,-74.49,40.97,0.0,4.5,7.5,0.0
US1NJMS0051,ROXBURY TWP 1.2 ESE,NJ,MORRIS,-74.63,40.88,0.0,5.0,4.5,0.0
US1NJMN0051,RUMSON 0.5 NE,NJ,MONMOUTH,-74.0,40.37,0.0,0.0,3.0,0.0
US1NJBG0002,SADDLE BROOK TWP 0.6 E,NJ,BERGEN,-74.08,40.9,0.0,3.9,5.5,0.0
US1NJCM0011,SEA ISLE CITY 1.4 SSW,NJ,CAPE MAY,-74.71,39.13,0.0,0.0,0.0,0.0
USC00287936,SEABROOK FARMS,NJ,CUMBERLAND,-75.22,39.49,0.0,1.0,0.0,0.0
USC00288173,SOMERDALE 4 SW,NJ,CAMDEN,-75.04,39.84,0.0,2.8,1.0,0.0
US1NJSM0013,SOMERVILLE 0.2 ENE,NJ,SOMERSET,-74.61,40.57,0.0,5.5,0.0,0.0
US1NJMD0009,SOUTH BRUNSWICK TWP 3.1 NW,NJ,MIDDLESEX,-74.57,40.41,0.0,0.0,3.0,0.5
US1NJMD0063,SOUTH RIVER 0.3 WSW,NJ,MIDDLESEX,-74.38,40.44,0.0,3.5,0.0,0.0
US1NJOC0012,STAFFORD TWP 2.1 NW,NJ,OCEAN,-74.29,39.73,0.0,0.0,0.0,0.0
US1NJOC0051,STAFFORD TWP 2.2 NNE,NJ,OCEAN,-74.25,39.74,0.0,0.0,0.0,0.0
US1NJOC0058,STAFFORD TWP 2.8 NNW,NJ,OCEAN,-74.29,39.74,0.0,0.0,0.0,0.0
US1NJHN0022,STOCKTON 3.8 NNW,NJ,HUNTERDON,-75.01,40.45,0.0,3.5,0.0,0.0
US1NJHN0002,STOCKTON 4.4 NW,NJ,HUNTERDON,-75.03,40.45,0.0,0.0,0.0,0.0
USC00288644,SUSSEX 2 NW,NJ,SUSSEX,-74.66,41.22,0.0,7.0,10.0,0.0
US1NJBT0032,TABERNACLE TWP 5.0 WNW,NJ,BURLINGTON,-74.75,39.84,0.0,2.0,1.0,0.3
US1NJBG0003,TENAFLY 1.3 W,NJ,BERGEN,-73.98,40.91,0.0,0.0,0.0,0.0
USW00094741,TETERBORO AIRPORT,NJ,BERGEN,-74.06,40.85,68.0,0.0,0.0,0.0
US1NJOC0065,TOMS RIVER TWP 2.8 SSE,NJ,OCEAN,-74.14,39.95,0.0,0.0,0.0,0.0
US1NJHN0032,UNION TWP 1.2 SW,NJ,HUNTERDON,-74.98,40.62,0.0,0.0,0.0,0.0
US1NJCD0001,UPPER DEERFIELD TWP 1.7 SW,NJ,CUMBERLAND,-75.24,39.48,0.0,0.0,0.0,0.0
US1NJCD0010,UPPER DEERFIELD TWP 1.9 E,NJ,CUMBERLAND,-75.18,39.49,0.0,0.0,0.0,0.0
US1NJSS0003,VERNON TWP 1.7 N,NJ,SUSSEX,-74.49,41.22,0.0,0.0,10.0,0.0
USC00289187,WANAQUE RAYMOND DAM,NJ,PASSAIC,-74.29,41.04,0.0,0.0,7.0,0.0
US1NJSM0040,WARREN TWP 1.5 SSE,NJ,SOMERSET,-74.5,40.61,0.0,4.4,4.3,0.0
US1NJWR0021,WASHINGTON 0.6 ENE,NJ,WARREN,-74.97,40.76,0.0,5.8,5.7,1.1
US1NJGL0012,WASHINGTON TWP 2.1 NNW,NJ,GLOUCESTER,-75.09,39.77,0.0,0.0,0.0,0.0
US1NJMS0061,WASHINGTON TWP 3.6 W,NJ,MORRIS,-74.86,40.79,0.0,5.4,7.5,0.0
USC00289363,WERTSVILLE 4 NE,NJ,HUNTERDON,-74.81,40.45,0.0,3.8,0.0,0.2
US1NJES0019,WEST CALDWELL TWP 1.3 NE,NJ,ESSEX,-74.28,40.86,0.0,0.0,0.0,0.0
US1NJPS0021,WEST MILFORD TWP 2.5 SSE,NJ,PASSAIC,-74.37,41.07,0.0,0.0,0.0,0.0
US1NJUN0014,WESTFIELD 0.6 NE,NJ,UNION,-74.34,40.66,0.0,8.5,0.0,0.0
US1NJWR0023,WHITE TWP 1.7 S,NJ,WARREN,-75.04,40.8,0.0,8.5,5.5,0.0
US1NJCM0017,WILDWOOD CREST 0.1 WSW,NJ,CAPE MAY,-74.84,38.97,0.0,0.0,0.0,0.0
US1NJCN0005,WINSLOW TWP 3.5 W,NJ,CAMDEN,-74.97,39.71,0.0,0.0,0.0,0.3
US1NJCM0007,WOODBINE 0.8 NNW,NJ,CAPE MAY,-74.82,39.24,0.0,0.0,0.0,0.0
US1NJMD0043,WOODBRIDGE TWP 1.1 ESE,NJ,MIDDLESEX,-74.27,40.56,0.0,3.1,1.9,0.0
US1NJMD0045,WOODBRIDGE TWP 1.1 NNE,NJ,MIDDLESEX,-74.28,40.58,0.0,4.2,2.3,0.0
US1NJMD0050,WOODBRIDGE TWP 3.0 NNW,NJ,MIDDLESEX,-74.31,40.6,0.0,0.0,0.0,0.0
US1NJBT0025,WOODLAND TWP 1.8 SW,NJ,BURLINGTON,-74.54,39.82,0.0,0.0,0.0,0.0
US1NJSL0002,WOODSTOWN 0.6 NW,NJ,SALEM,-75.33,39.66,0.0,0.0,0.0,0.0
USC00300023,ADDISON,NY,STEUBEN,-77.23,42.1,0.0,1.4,0.0,1.7
US1NYER0085,AKRON 2.4 S,NY,ERIE,-78.49,42.99,0.0,2.5,15.0,3.5
US1NYAB0023,ALBANY 0.7 SW,NY,ALBANY,-73.81,42.66,0.0,5.5,17.7,0.0
USW00014735,ALBANY INTL AIRPORT,NY,ALBANY,-73.81,42.74,0.0,17.0,0.0,0.0
USC00300063,ALCOVE DAM,NY,ALBANY,-73.93,42.47,0.0,6.0,18.0,0.0
USC00300085,ALFRED,NY,ALLEGANY,-77.76,42.25,0.0,3.0,6.1,0.9
US1NYCT0011,ALLEGANY 4.7 N,NY,CATTARAUGUS,-78.49,42.16,0.0,2.5,5.5,3.0
USC00300093,ALLEGANY STATE PARK,NY,CATTARAUGUS,-78.75,42.1,0.0,2.0,4.0,0.0
US1NYAB0001,ALTAMONT 2.7 SSW,NY,ALBANY,-74.05,42.67,0.2,5.5,13.3,0.0
US1NYER0098,AMHERST 5.4 NNE,NY,ERIE,-78.76,43.05,0.0,4.0,14.4,7.8
USC00300183,ANGELICA,NY,ALLEGANY,-78.02,42.31,0.0,3.0,6.3,0.0
US1NYTG0003,APALACHIN 3.0 ESE,NY,TIOGA,-76.12,42.05,0.0,12.7,14.5,1.5
US1NYWC0015,ARMONK 0.4 E,NY,WESTCHESTER,-73.71,41.13,0.0,4.5,7.0,0.0
USC00300317,ATTICA 7 SW,NY,WYOMING,-78.4,42.81,0.0,3.2,9.3,5.0
USC00300321,AUBURN,NY,CAYUGA,-76.54,42.93,0.0,1.4,19.6,6.4
US1NYCY0008,AUBURN 8.3 SSE,NY,CAYUGA,-76.49,42.83,0.0,1.1,17.1,5.6
US1NYCY0026,AURORA 2.4 N,NY,CAYUGA,-76.7,42.79,0.0,2.3,12.6,4.3
USC00300331,AURORA RESEARCH FARM,NY,CAYUGA,-76.66,42.73,0.0,0.0,0.0,24.0
US1NYRN0001,AVERILL PARK 0.9 WNW,NY,RENSSELAER,-73.57,42.64,0.0,4.2,20.3,0.2
USC00300343,AVON,NY,LIVINGSTON,-77.76,42.92,0.0,1.0,8.0,2.0
US1NYLV0002,AVON 0.5 NNE,NY,LIVINGSTON,-77.74,42.92,0.0,0.0,0.0,0.0
US1NYCN0018,BAINBRIDGE 6.5 SSE,NY,CHENANGO,-75.42,42.21,0.0,5.8,21.5,1.0
USC00300364,BAITING HOLLOW,NY,SUFFOLK,-72.74,40.93,0.0,1.5,1.9,0.0
USC00300379,BALDWINSVILLE,NY,ONONDAGA,-76.33,43.15,0.0,0.0,0.0,4.0
US1NYOG0046,BALDWINSVILLE 3.5 NE,NY,ONONDAGA,-76.29,43.2,0.7,0.0,0.0,2.5
US1NYSR0016,BALLSTON SPA 2.9 ESE,NY,SARATOGA,-73.8,42.99,0.0,1.0,15.0,0.0
USC00300443,BATAVIA,NY,GENESEE,-78.17,43.03,0.0,0.0,5.0,0.0
US1NYSF0034,BAY SHORE 0.5 ESE,NY,SUFFOLK,-73.24,40.72,0.0,2.7,0.0,0.0
US1NYPT0002,BEACON 4.2 ESE,NY,PUTNAM,-73.89,41.48,0.0,10.1,8.5,0.0
US1NYLW0005,BEAVER FALLS 0.1 SW,NY,LEWIS,-75.43,43.89,0.0,0.0,16.0,0.0
USC00300608,BENNETTS BRIDGE,NY,OSWEGO,-75.95,43.53,0.0,0.0,11.0,1.0
US1NYTG0015,BERKSHIRE 1.9 ENE,NY,TIOGA,-76.22,42.32,0.5,4.0,12.5,6.5
US1NYTG0005,BERKSHIRE 2.0 N,NY,TIOGA,-76.19,42.33,0.0,5.5,11.5,7.0
US1NYST0004,BIG FLATS 2.0 W,NY,STEUBEN,-76.97,42.14,0.0,3.7,5.0,1.5
USC00300668,BIG MOOSE 3 SE,NY,HERKIMER,-74.87,43.8,0.0,0.0,0.0,0.0
USW00004725,BINGHAMTON (GREATER  AP),NY,BROOME,-75.98,42.21,0.0,31.2,4.1,0.2
US1NYBM0024,BINGHAMTON 1.3 ENE,NY,BROOME,-75.89,42.11,0.0,9.8,18.0,3.0
US1NYBM0011,BINGHAMTON 1.8 SW,NY,BROOME,-75.93,42.07,0.0,9.0,17.5,1.0
USC00300684,BINGHAMTON WFO,NY,BROOME,-75.99,42.21,0.0,31.2,4.1,0.2
US1NYER0060,BLASDELL 1.5 SSW,NY,ERIE,-78.84,42.78,0.0,2.0,5.5,0.0
US1NYOD0004,BOONVILLE 0.2 NW,NY,ONEIDA,-75.33,43.48,0.0,0.0,0.0,0.0
USC00300785,BOONVILLE 4 SSW,NY,ONEIDA,-75.37,43.44,0.0,0.6,15.9,1.2
US1NYOD0001,BOONVILLE 8.0 E,NY,ONEIDA,-75.17,43.48,0.0,1.0,17.0,0.3
US1NYER0065,BOSTON 1.5 NE,NY,ERIE,-78.72,42.65,0.0,2.0,12.0,1.0
USC00300870,BREWERTON LOCK 23,NY,ONONDAGA,-76.2,43.24,0.0,0.0,0.0,4.0
US1NYOT0004,BRIDGEWATER 4.3 SSE,NY,OTSEGO,-75.23,42.82,0.0,2.8,27.7,1.1
USC00300937,BROCKPORT,NY,MONROE,-77.95,43.22,0.0,0.0,0.0,0.0
US1NYMR0015,BROCKPORT 0.6 WNW,NY,MONROE,-77.95,43.22,0.0,0.0,0.0,15.5
US1NYMR0029,BROCKPORT 1.5 ENE,NY,MONROE,-77.91,43.22,0.0,0.0,0.0,0.0
US1NYKN0025,BROOKLYN 3.1 NW,NY,KINGS,-73.99,40.68,0.0,3.5,7.0,0.0
US1NYER0109,BUFFALO 6.7 N,NY,ERIE,-78.87,42.99,0.0,3.0,12.0,0.0
USW00014733,BUFFALO NIAGARA INTL,NY,ERIE,-78.74,42.94,1.5,13.2,4.9,0.0
USC00301068,BUSKIRK,NY,RENSSELAER,-73.43,42.94,0.0,1.7,13.8,0.6
USC00301102,CALLICOON CENTER,NY,SULLIVAN,-74.95,41.83,0.0,7.0,19.0,1.1
US1NYOG0010,CAMILLUS 1.0 W,NY,ONONDAGA,-76.33,43.04,0.2,0.2,22.5,4.5
USC00301152,CANANDAIGUA 3 S,NY,ONTARIO,-77.28,42.85,0.0,0.0,0.0,0.0
USC00301168,CANDOR 2SE,NY,TIOGA,-76.31,42.19,0.0,0.0,0.0,0.0
USW00014743,CANTON 4 SE,NY,ST. LAWRENCE,-75.11,44.58,0.0,0.0,0.0,0.0
USC00301211,CARMEL 4N,NY,PUTNAM,-73.65,41.47,0.0,7.5,6.5,0.0
US1NYTM0006,CAROLINE CENTER 0.1 SE,NY,TOMPKINS,-76.32,42.35,1.3,4.6,20.6,10.0
US1NYJF0011,CARTHAGE 2.0 SW,NY,JEFFERSON,-75.63,43.96,0.0,0.0,0.0,0.8
US1NYCY0002,CAYUGA 3.2 ESE,NY,CAYUGA,-76.67,42.9,0.0,3.0,9.0,14.5
USC00301265,CAYUGA LOCK NO 1,NY,CAYUGA,-76.73,42.95,0.0,0.0,8.0,9.5
US1NYMD0010,CAZENOVIA 2.9 SE,NY,MADISON,-75.81,42.9,0.4,1.3,20.5,10.0
USC00301309,CENTERPORT,NY,SUFFOLK,-73.37,40.88,0.0,0.0,0.0,0.0
US1NYER0122,CHEEKTOWAGA 2.4 NW,NY,ERIE,-78.78,42.93,0.0,0.0,0.0,0.0
US1NYER0102,CHEEKTOWAGA 2.7 NE,NY,ERIE,-78.72,42.94,0.0,3.3,12.7,3.6
US1NYCM0024,CHEMUNG 5.7 N,NY,CHEMUNG,-76.63,42.09,0.0,5.5,10.0,3.5
US1NYMD0016,CHITTENANGO 2.1 ESE,NY,MADISON,-75.83,43.03,0.5,0.8,20.8,2.8
US1NYER0051,CLARENCE CENTER 0.9 N,NY,ERIE,-78.63,43.02,0.0,2.0,5.0,2.0
US1NYER0123,CLARENCE CENTER 5.2 WNW,NY,ERIE,-78.72,43.05,0.0,2.3,13.1,0.0
US1NYOG0012,CLAY 4.6 NW,NY,ONONDAGA,-76.26,43.2,0.0,0.0,0.0,0.0
US1NYSR0029,CLIFTON PARK 2.7 S,NY,SARATOGA,-73.79,42.82,0.0,2.1,16.0,0.0
USC00301595,COBLESKILL 2 ESE,NY,SCHOHARIE,-74.43,42.67,0.0,4.0,25.0,0.0
US1NYPT0004,COLD SPRING 8.1 NE,NY,PUTNAM,-73.84,41.5,0.0,7.5,11.5,0.0
USC00301625,COLDEN 1W,NY,ERIE,-78.71,42.65,0.3,2.1,14.3,3.0
US1NYER0077,COLDEN 2.4 ENE,NY,ERIE,-78.61,42.65,0.2,2.9,16.6,2.7
USC00301708,CONKLINGVILLE DAM,NY,SARATOGA,-73.93,43.32,0.0,0.0,16.0,0.0
US1NYLW0003,CONSTABLEVILLE 1.2 NW,NY,LEWIS,-75.45,43.58,0.0,0.0,0.0,0.0
USC00301752,COOPERSTOWN,NY,OTSEGO,-74.93,42.72,0.0,28.5,28.0,0.0
US1NYOT0002,COOPERSTOWN 0.3 S,NY,OTSEGO,-74.93,42.7,0.2,8.1,30.0,1.5
USC00301761,COPAKE,NY,COLUMBIA,-73.55,42.11,0.0,0.0,0.0,0.0
USC00301787,CORNING,NY,STEUBEN,-77.07,42.13,0.0,2.0,7.2,1.0
US1NYST0030,CORNING 0.7 NNW,NY,STEUBEN,-77.06,42.16,0.0,0.0,0.0,0.0
US1NYOR0002,CORNWALL ON HUDSON 0.6 NNW,NY,ORANGE,-74.02,41.45,0.0,19.0,0.0,0.0
US1NYLW0010,CROGHAN 6.2 N,NY,LEWIS,-75.37,43.98,0.0,0.8,13.0,4.0
USC00301974,DANSVILLE,NY,LIVINGSTON,-77.72,42.56,0.0,2.7,7.3,0.0
US1NYLV0005,DANSVILLE 1.0 ENE,NY,LIVINGSTON,-77.68,42.57,0.0,2.4,8.5,1.2
US1NYLV0001,DANSVILLE 3.6 WSW,NY,LIVINGSTON,-77.76,42.53,0.0,3.2,9.0,1.2
US1NYOG0002,DE WITT 1.4 WSW,NY,ONONDAGA,-76.1,43.03,0.5,0.9,20.5,2.7
US1NYDL0031,DELANCEY 0.9 SE,NY,DELAWARE,-74.96,42.2,0.0,0.0,0.0,0.0
USC00302031,DELANSON 2NE,NY,SCHENECTADY,-74.17,42.77,1.0,6.0,24.0,0.0
US1NYDL0005,DELHI 1.5 NNE,NY,DELAWARE,-74.9,42.3,0.0,7.0,27.0,4.0
USC00302036,DELHI 2 SE,NY,DELAWARE,-74.9,42.25,0.0,8.0,0.0,1.0
US1NYHR0012,DOLGEVILLE 1.9 NW,NY,HERKIMER,-74.8,43.12,0.0,1.5,23.3,0.5
USC00302151,DOWLING CEECOM,NY,SUFFOLK,-73.09,40.72,0.0,0.0,0.0,0.0
US1NYYT0006,DUNDEE 3.3 ESE,NY,YATES,-76.92,42.51,0.0,0.0,0.0,0.0
US1NYSY0012,DUNDEE 5.7 ESE,NY,SCHUYLER,-76.87,42.5,0.0,2.3,7.0,0.0
US1NYSY0011,DUNDEE 6.2 E,NY,SCHUYLER,-76.86,42.52,0.0,2.3,7.0,1.0
USC00302197,DUNKIRK,NY,CHAUTAUQUA,-79.33,42.47,0.4,0.5,5.0,0.0
US1NYOD0023,DURHAMVILLE 3.5 NNW,NY,ONEIDA,-75.68,43.17,0.3,0.8,23.3,3.7
US1NYMD0009,EARLVILLE 0.4 W,NY,MADISON,-75.55,42.74,0.0,2.8,25.0,3.0
US1NYMD0011,EARLVILLE 1.6 NNW,NY,MADISON,-75.56,42.76,0.0,2.8,21.3,2.7
US1NYER0054,EAST AMHERST 1.2 WNW,NY,ERIE,-78.72,43.02,0.1,2.7,10.2,4.7
US1NYER0050,EAST AURORA 0.1 ENE,NY,ERIE,-78.62,42.77,0.1,2.0,6.7,3.3
US1NYER0066,EAST AURORA 1.0 ESE,NY,ERIE,-78.6,42.76,1.2,7.5,0.0,0.0
US1NYTM0018,EAST ITHACA 4.7 E,NY,TOMPKINS,-76.37,42.42,3.0,2.8,12.5,5.6
USC00302366,EAST JEWETT,NY,GREENE,-74.14,42.24,0.0,5.9,23.4,0.5
US1NYSF0019,EAST MORICHES 0.6 WNW,NY,SUFFOLK,-72.77,40.81,0.0,1.7,0.0,0.0
USC00302454,EAST SIDNEY,NY,DELAWARE,-75.23,42.33,0.0,4.3,23.5,0.0
US1NYER0096,ELMA 2.7 WSW,NY,ERIE,-78.68,42.81,0.7,3.0,11.0,3.5
US1NYER0075,ELMA CENTER 0.7 SE,NY,ERIE,-78.62,42.82,0.0,2.3,6.8,3.0
USC00302610,ELMIRA,NY,CHEMUNG,-76.84,42.1,0.0,2.5,7.8,1.7
US1NYCM0013,ELMIRA 0.7 WNW,NY,CHEMUNG,-76.82,42.1,0.0,3.8,9.0,1.2
US1NYCM0021,ELMIRA 1.2 WNW,NY,CHEMUNG,-76.83,42.1,0.0,3.8,9.0,1.2
US1NYCM0003,ELMIRA 1.3 ESE,NY,CHEMUNG,-76.79,42.08,0.0,5.0,6.6,1.5
US1NYCM0006,ELMIRA 3.2 E,NY,CHEMUNG,-76.75,42.09,0.0,4.0,7.4,1.0
USC00305113,EMMONS,NY,OTSEGO,-75.01,42.47,0.0,4.9,28.5,3.6
US1NYBM0004,ENDICOTT 5.2 SSE,NY,BROOME,-76.02,42.03,0.0,12.0,0.0,0.0
US1NYNS0007,FLORAL PARK 0.4 W,NY,NASSAU,-73.71,40.72,0.0,4.9,5.4,0.0
US1NYMG0002,FONDA 5.2 W,NY,MONTGOMERY,-74.48,42.96,0.0,4.0,17.5,0.0
US1NYCQ0006,FORESTVILLE 2.1 SW,NY,CHAUTAUQUA,-79.2,42.45,0.0,12.5,4.0,0.0
US1NYMG0001,FORT PLAIN 0.2 SE,NY,MONTGOMERY,-74.63,42.93,1.1,2.9,22.7,0.0
USC00303025,FRANKLINVILLE,NY,CATTARAUGUS,-78.46,42.33,0.0,3.0,3.0,0.0
US1NYCT0022,FRANKLINVILLE 0.5 NNE,NY,CATTARAUGUS,-78.45,42.34,0.0,3.0,5.0,0.8
US1NYCQ0022,FREDONIA 0.8 WNW,NY,CHAUTAUQUA,-79.35,42.44,0.0,0.0,0.0,0.0
US1NYGR0006,FREEHOLD 3.4 E,NY,GREENE,-73.98,42.36,0.0,6.0,20.0,0.0
US1NYCR0001,FREETOWN 1.0 NE,NY,CORTLAND,-76.02,42.53,0.0,2.0,14.0,2.5
USC00303050,FREEVILLE 1 NE,NY,TOMPKINS,-76.33,42.52,0.0,2.0,10.0,5.0
US1NYTM0005,FREEVILLE 1.5 NE,NY,TOMPKINS,-76.32,42.53,0.0,0.0,0.0,0.0
US1NYTM0023,FREEVILLE 3.7 W,NY,TOMPKINS,-76.42,42.5,0.0,2.8,16.0,2.0
US1NYCQ0021,FREWSBURG 3.4 SSE,NY,CHAUTAUQUA,-79.12,42.02,0.0,0.0,0.0,0.0
USC00303087,FULTON,NY,OSWEGO,-76.39,43.3,0.0,0.5,21.5,0.0
US1NYOS0020,FULTON 0.2 W,NY,OSWEGO,-76.42,43.32,1.0,1.0,19.0,10.0
US1NYSR0006,GANSEVOORT 1.3 WNW,NY,SARATOGA,-73.68,43.2,0.0,1.3,16.5,0.0
USC00303184,GENEVA RESEARCH FARM,NY,ONTARIO,-77.03,42.88,0.0,2.2,0.0,0.0
USC00303250,GLENFIELD 1W,NY,LEWIS,-75.43,43.71,0.0,0.3,12.0,0.4
US1NYAB0032,GLENMONT 2.5 SW,NY,ALBANY,-73.8,42.58,0.0,3.5,26.5,0.0
US1NYWR0003,GLENS FALLS 4.0 W,NY,WARREN,-73.73,43.31,0.0,0.0,13.8,0.0
USW00014750,GLENS FALLS AP,NY,WARREN,-73.62,43.35,0.0,0.0,0.0,0.0
US1NYER0063,GLENWOOD 1.5 SE,NY,ERIE,-78.64,42.6,0.0,2.0,11.0,3.0
USC00303322,GLOVERSVILLE 7NW   (PECK LAKE),NY,FULTON,-74.42,43.12,0.0,1.3,19.5,2.5
USC00303346,GOUVERNEUR 3 NW,NY,ST. LAWRENCE,-75.51,44.35,0.0,0.5,10.0,1.5
USC00303444,GREENE,NY,CHENANGO,-75.77,42.32,0.0,11.0,27.0,1.0
US1NYSR0022,GREENFIELD CENTER 1.6 W,NY,SARATOGA,-73.88,43.13,0.0,2.0,15.0,0.0
US1NYGR0007,GREENVILLE 0.7 E,NY,GREENE,-74.01,42.41,0.0,3.0,29.0,0.0
US1NYTM0004,GROTON 0.5 NW,NY,TOMPKINS,-76.37,42.59,0.0,1.7,13.0,1.5
US1NYER0039,HAMBURG 0.4 WSW,NY,ERIE,-78.84,42.72,0.1,1.7,2.8,0.0
US1NYSL0006,HANNAWA FALLS 0.1 SW,NY,ST. LAWRENCE,-74.97,44.61,0.0,0.5,19.0,9.0
US1NYLW0002,HARRISVILLE 4.7 SSW,NY,LEWIS,-75.37,44.09,0.0,0.8,14.0,3.0
US1NYOT0011,HARTWICK,NY,OTSEGO,-75.05,42.66,0.0,3.2,35.2,2.2
USC00303851,HIGHMARKET,NY,LEWIS,-75.52,43.58,0.0,0.1,8.0,1.1
US1NYDL0025,HOBART 4.8 ESE,NY,DELAWARE,-74.58,42.35,0.1,5.0,19.0,3.0
US1NYOD0043,HOLLAND PATENT 1.1 WNW,NY,ONEIDA,-75.28,43.25,1.0,0.5,27.0,1.0
US1NYOD0007,HOLLAND PATENT 1.5 WSW,NY,ONEIDA,-75.29,43.24,1.3,0.3,27.1,0.0
USC00303955,HONEOYE,NY,ONTARIO,-77.51,42.79,0.0,2.0,9.0,3.0
USC00303961,HOOKER 12 NNW,NY,LEWIS,-75.72,43.85,0.0,0.0,0.0,0.0
US1NYDT0004,HOPEWELL JUNCTION 2.4 SSE,NY,DUTCHESS,-73.79,41.55,0.0,7.3,13.3,0.0
USC00303983,HORNELL ALMOND DAM,NY,STEUBEN,-77.7,42.35,0.0,4.0,8.5,2.0
US1NYCB0001,HUDSON 8.2 S,NY,COLUMBIA,-73.77,42.13,0.0,0.0,0.0,0.0
USC00304102,INDIAN LAKE 2SW,NY,HAMILTON,-74.27,43.76,0.0,0.4,22.8,0.4
US1NYSF0017,ISLIP 0.2 NW,NY,SUFFOLK,-73.22,40.74,0.0,2.0,0.0,0.0
USW00004781,ISLIP-LI MACARTHUR AP,NY,SUFFOLK,-73.1,40.79,0.0,3.4,0.0,0.0
US1NYTM0003,ITHACA 1.1 SE,NY,TOMPKINS,-76.49,42.43,0.0,2.5,10.5,1.0
US1NYTM0017,ITHACA 2.6 NW,NY,TOMPKINS,-76.58,42.5,0.0,0.0,0.0,0.0
USC00304174,ITHACA CORNELL UNIV,NY,TOMPKINS,-76.45,42.45,0.0,3.0,9.8,2.6
US1NYSF0007,JAMESPORT 0.6 SSW,NY,SUFFOLK,-72.58,40.94,0.0,0.0,0.0,0.0
USC00304207,JAMESTOWN 4 ENE,NY,CHAUTAUQUA,-79.16,42.11,0.3,2.7,5.4,2.0
USW00094789,JFK INTL AP,NY,QUEENS,-73.76,40.64,0.0,5.1,0.0,0.0
US1NYES0007,KEESEVILLE 0.8 SE,NY,ESSEX,-73.47,44.49,0.0,0.0,26.0,1.0
US1NYER0059,KENMORE 0.3 ESE,NY,ERIE,-78.87,42.96,0.1,3.0,11.6,3.4
US1NYER0057,KENMORE 0.8 NW,NY,ERIE,-78.88,42.97,0.0,3.6,10.6,6.8
US1NYUL0001,KINGSTON 1.1 W,NY,ULSTER,-74.02,41.93,0.0,6.2,18.0,0.0
USW00014732,LA GUARDIA AP,NY,QUEENS,-73.88,40.78,0.0,7.4,0.0,0.0
US1NYOS0001,LACONA 3.6 SSE,NY,OSWEGO,-76.04,43.6,0.0,0.0,12.3,0.0
US1NYDT0012,LAGRANGEVILLE 3.4 NE,NY,DUTCHESS,-73.72,41.68,0.0,7.0,13.3,0.0
USC00304537,LAKE LUZERNE,NY,WARREN,-73.83,43.26,0.0,0.5,20.5,0.0
US1NYES0001,LAKE PLACID 1.5 N,NY,ESSEX,-73.99,44.3,0.0,0.0,0.0,0.0
US1NYTM0002,LANSING 6.6 NW,NY,TOMPKINS,-76.57,42.57,0.0,0.5,0.0,0.0
USC00304575,LANSING MANOR,NY,SCHOHARIE,-74.47,42.45,0.0,0.0,0.0,28.0
US1NYOT0025,LAURENS 5.5 W,NY,OTSEGO,-75.2,42.52,0.1,5.7,27.6,3.8
USC00304808,LITTLE VALLEY,NY,CATTARAUGUS,-78.81,42.25,0.0,2.0,10.0,6.0
US1NYCB0008,LIVINGSTON 0.7 SSW,NY,COLUMBIA,-73.79,42.13,0.0,6.0,11.7,0.0
USC00304844,LOCKPORT,NY,NIAGARA,-78.67,43.17,0.5,11.6,14.5,0.0
US1NYNG0012,LOCKPORT 0.8 NE,NY,NIAGARA,-78.68,43.18,0.0,3.9,23.4,6.1
US1NYSV0006,LONG EDDY,NY,SULLIVAN,-75.13,41.85,0.0,7.0,15.5,0.5
US1NYDL0023,LONG EDDY 6.5 NNE,NY,DELAWARE,-75.08,41.94,0.0,5.6,21.5,3.4
US1NYHM0006,LONG LAKE 0.1 SSE,NY,HAMILTON,-74.42,43.97,0.0,0.0,27.0,2.0
USC00304912,LOWVILLE,NY,LEWIS,-75.48,43.79,0.0,0.4,10.9,0.0
US1NYNS0014,LYNBROOK 0.3 NW,NY,NASSAU,-73.68,40.66,0.0,3.2,0.0,0.0
USC00304939,LYNDONVILLE,NY,ORLEANS,-78.39,43.34,0.0,5.9,6.8,0.0
